year,County,State,Cardiovascular deaths,
2009,Dodge,MN,322.5,
2009,Kandiyohi,MN,324.6,
2009,Cook,MN,325,
2009,Chisago,MN,326.8,
2009,Murray,MN,327,
2009,Meeker,MN,329.2,
2009,Morrison,MN,334.2,
2009,Le Sueur,MN,337.8,
2009,Steele,MN,339,
2009,Hubbard,MN,339.9,
2009,Goodhue,MN,341.8,
2009,Nicollet,MN,342.7,
2009,Pope,MN,346,
2009,Chippewa,MN,346.3,
2009,Fillmore,MN,346.6,
2009,Renville,MN,349.5,
2009,Waseca,MN,351.7,
2009,Brown,MN,352,
2009,Blue Earth,MN,352.5,
2009,McLeod,MN,352.6,
2009,Cass,MN,352.9,
2009,Swift,MN,353,
2009,Lyon,MN,353.2,
2009,Houston,MN,357.6,
2009,Redwood,MN,358.1,
2009,Benton,MN,362.7,
2009,Watonwan,MN,363,
2009,Crow Wing,MN,363.1,
2009,Clay,MN,363.6,
2009,Freeborn,MN,367.3,
2009,Yellow Medicine,MN,368.7,
2009,Lincoln,MN,369.6,
2009,Sibley,MN,370.8,
2009,Mille Lacs,MN,374.3,
2009,Douglas,MN,374.7,
2009,Faribault,MN,374.9,
2009,Lac qui Parle,MN,375.3,
2009,Beltrami,MN,376.1,
2009,Norman,MN,379.6,
2009,Winona,MN,382.4,
2009,Cottonwood,MN,386.2,
2009,Pennington,MN,386.7,
2009,Lake,MN,387.4,
2009,Pipestone,MN,388,
2009,Martin,MN,388.3,
2009,Stevens,MN,388.7,
2009,Itasca,MN,389.3,
2009,Roseau,MN,389.6,
2009,Pine,MN,390.6,
2009,Jackson,MN,391.5,
2009,Koochiching,MN,392.6,
2009,Becker,MN,395.5,
2009,Lake of the Woods,MN,395.7,
2009,Marshall,MN,396.8,
2009,St. Louis,MN,397.5,
2009,Grant,MN,399.5,
2009,Red Lake,MN,400.1,
2009,Clearwater,MN,401.2,
2009,Kittson,MN,401.9,
2009,Aitkin,MN,402.3,
2009,Polk,MN,406,
2009,Otter Tail,MN,410.2,
2009,Mahnomen,MN,412.1,
2009,Carlton,MN,412.3,
2009,Kanabec,MN,417.3,
2009,Big Stone,MN,422.2,
2009,Rock,MN,422.2,
2009,Wadena,MN,435.4,
2009,Traverse,MN,481.7,
2009,Wilkin,MN,551.7,
2009,Platte,MO,361.5,
2009,Clay,MO,385.5,
2009,Boone,MO,392.3,
2009,Scotland,MO,398.1,
2009,St. Charles,MO,406.8,
2009,Ralls,MO,412.8,
2009,Schuyler,MO,423.1,
2009,Audrain,MO,429.9,
2009,Cole,MO,435.3,
2009,Cass,MO,438.1,
2009,Atchison,MO,442,
2009,Clinton,MO,444.2,
2009,Callaway,MO,453.4,
2009,Adair,MO,453.8,
2009,Caldwell,MO,454,
2009,Jackson,MO,454.1,
2009,Stone,MO,454.1,
2009,Holt,MO,455.5,
2009,Monroe,MO,468.2,
2009,Randolph,MO,470.6,
2009,Putnam,MO,472,
2009,Warren,MO,473.3,
2009,Christian,MO,473.3,
2009,Marion,MO,473.4,
2009,Lawrence,MO,473.8,
2009,St. Louis,MO,474.8,
2009,Lafayette,MO,476.7,
2009,Greene,MO,481.9,
2009,Dallas,MO,482.2,
2009,Douglas,MO,486.7,
2009,Worth,MO,487.4,
2009,Dade,MO,489.3,
2009,Nodaway,MO,491.9,
2009,Polk,MO,493.8,
2009,Ray,MO,493.9,
2009,Shannon,MO,495.8,
2009,Knox,MO,499,
2009,Taney,MO,499.7,
2009,Macon,MO,500.3,
2009,Hickory,MO,501.4,
2009,McDonald,MO,501.5,
2009,Cape Girardeau,MO,504.7,
2009,Sullivan,MO,505,
2009,Johnson,MO,506.6,
2009,Stoddard,MO,508.3,
2009,Shelby,MO,510.3,
2009,Livingston,MO,512,
2009,Osage,MO,512.9,
2009,Howard,MO,515.3,
2009,Mercer,MO,515.8,
2009,Moniteau,MO,518.8,
2009,Texas,MO,519.4,
2009,Linn,MO,519.7,
2009,Gentry,MO,520.3,
2009,Clark,MO,520.8,
2009,Phelps,MO,521.5,
2009,Camden,MO,522.4,
2009,Pettis,MO,526.5,
2009,Harrison,MO,527.1,
2009,Lincoln,MO,528.2,
2009,Franklin,MO,528.3,
2009,Webster,MO,528.3,
2009,Chariton,MO,528.5,
2009,Montgomery,MO,528.5,
2009,Cedar,MO,529.6,
2009,Andrew,MO,531.3,
2009,Daviess,MO,531.8,
2009,Saline,MO,532.4,
2009,Ozark,MO,534.2,
2009,Bates,MO,534.8,
2009,DeKalb,MO,536.6,
2009,Benton,MO,537.1,
2009,Lewis,MO,537.6,
2009,Gasconade,MO,538.8,
2009,Vernon,MO,541.9,
2009,Grundy,MO,543.2,
2009,Henry,MO,544,
2009,Ste. Genevieve,MO,546,
2009,Barry,MO,548,
2009,St. Clair,MO,548.6,
2009,Morgan,MO,552.3,
2009,Dent,MO,552.6,
2009,Barton,MO,553.1,
2009,Carroll,MO,558.2,
2009,Newton,MO,559.4,
2009,Wayne,MO,560.9,
2009,Reynolds,MO,566.6,
2009,Pulaski,MO,570.5,
2009,Miller,MO,571.8,
2009,Pike,MO,572.8,
2009,Scott,MO,575,
2009,Wright,MO,576,
2009,Maries,MO,578.1,
2009,Laclede,MO,582.3,
2009,Carter,MO,582.9,
2009,Buchanan,MO,583.8,
2009,Butler,MO,584.2,
2009,Jasper,MO,592.8,
2009,Howell,MO,592.9,
2009,Perry,MO,597.5,
2009,Jefferson,MO,599.4,
2009,Cooper,MO,603.4,
2009,Bollinger,MO,611.1,
2009,St. Francois,MO,630.5,
2009,Madison,MO,630.8,
2009,St. Louis City,MO,633.9,
2009,Iron,MO,676.3,
2009,Ripley,MO,690.6,
2009,Crawford,MO,700.2,
2009,Pemiscot,MO,729.5,
2009,Dunklin,MO,737.3,
2009,Washington,MO,742.9,
2009,Oregon,MO,749.4,
2009,New Madrid,MO,759.7,
2009,Mississippi,MO,932.4,
2009,Mariana Islands,MP,550.1,
2009,Pontotoc,MS,512.6,
2009,Lamar,MS,521.1,
2009,Forrest,MS,526.3,
2009,Hancock,MS,530.1,
2009,Oktibbeha,MS,531.9,
2009,Rankin,MS,542,
2009,Prentiss,MS,544.4,
2009,Jackson,MS,559,
2009,DeSoto,MS,561,
2009,Jones,MS,564.5,
2009,Winston,MS,566.2,
2009,Yazoo,MS,578.6,
2009,Carroll,MS,579.7,
2009,Lafayette,MS,580.5,
2009,Pearl River,MS,580.9,
2009,Harrison,MS,583.9,
2009,Lee,MS,585.9,
2009,Lowndes,MS,586,
2009,Chickasaw,MS,587.6,
2009,Madison,MS,588.2,
2009,Choctaw,MS,588.5,
2009,Stone,MS,592.2,
2009,George,MS,595,
2009,Hinds,MS,596.9,
2009,Perry,MS,601.6,
2009,Amite,MS,604.5,
2009,Union,MS,604.8,
2009,Monroe,MS,609.5,
2009,Wayne,MS,612.2,
2009,Pike,MS,619,
2009,Itawamba,MS,619.1,
2009,Attala,MS,623.1,
2009,Franklin,MS,623.2,
2009,Copiah,MS,625.9,
2009,Lincoln,MS,628.8,
2009,Sharkey,MS,631,
2009,Greene,MS,632.8,
2009,Kemper,MS,633.7,
2009,Jefferson,MS,635.3,
2009,Benton,MS,640.5,
2009,Washington,MS,640.6,
2009,Jasper,MS,645.2,
2009,Smith,MS,648.7,
2009,Marshall,MS,649.6,
2009,Marion,MS,649.9,
2009,Clay,MS,652.1,
2009,Walthall,MS,652.3,
2009,Claiborne,MS,653.3,
2009,Adams,MS,654.9,
2009,Issaquena,MS,662.3,
2009,Lauderdale,MS,664.9,
2009,Clarke,MS,665,
2009,Coahoma,MS,666,
2009,Leake,MS,668.2,
2009,Neshoba,MS,669.1,
2009,Newton,MS,670.6,
2009,Alcorn,MS,670.7,
2009,Tate,MS,676.2,
2009,Covington,MS,678.8,
2009,Scott,MS,682.8,
2009,Grenada,MS,692.8,
2009,Warren,MS,695.7,
2009,Jefferson Davis,MS,698.1,
2009,Holmes,MS,705.2,
2009,Montgomery,MS,705.6,
2009,Wilkinson,MS,710.2,
2009,Tallahatchie,MS,712.1,
2009,Sunflower,MS,714.6,
2009,Lawrence,MS,717.2,
2009,Calhoun,MS,724.6,
2009,Noxubee,MS,739.5,
2009,Tippah,MS,758.4,
2009,Yalobusha,MS,761.8,
2009,Simpson,MS,769.4,
2009,Panola,MS,777.7,
2009,Bolivar,MS,779.6,
2009,Tishomingo,MS,790.8,
2009,Webster,MS,798.6,
2009,Leflore,MS,826.6,
2009,Humphreys,MS,828.5,
2009,Quitman,MS,873,
2009,Tunica,MS,879.5,
2009,Daniels,MT,342.7,
2009,Liberty,MT,343.2,
2009,Park,MT,357.9,
2009,Sweet Grass,MT,358.7,
2009,Carbon,MT,366.8,
2009,Pondera,MT,367.1,
2009,Ravalli,MT,369.3,
2009,Gallatin,MT,369.9,
2009,Wheatland,MT,372.4,
2009,Mineral,MT,375,
2009,Missoula,MT,375,
2009,Chouteau,MT,383,
2009,Meagher,MT,383.6,
2009,Stillwater,MT,387.5,
2009,Granite,MT,389.9,
2009,Judith Basin,MT,390.1,
2009,Dawson,MT,390.1,
2009,Madison,MT,390.2,
2009,Phillips,MT,390.2,
2009,Cascade,MT,391.7,
2009,Teton,MT,391.9,
2009,Golden Valley,MT,392.9,
2009,Hill,MT,393.9,
2009,Fergus,MT,393.9,
2009,Broadwater,MT,394.1,
2009,Yellowstone,MT,394.4,
2009,Wibaux,MT,395.1,
2009,Big Horn,MT,396.6,
2009,Prairie,MT,397.7,
2009,Blaine,MT,398.5,
2009,Treasure,MT,402.4,
2009,Powell,MT,404.5,
2009,Lewis and Clark,MT,405,
2009,Toole,MT,405.3,
2009,Richland,MT,405.7,
2009,Flathead,MT,406.4,
2009,Fallon,MT,406.4,
2009,Lake,MT,407,
2009,Carter,MT,413,
2009,Glacier,MT,414.5,
2009,Petroleum,MT,419.2,
2009,Powder River,MT,426.3,
2009,Beaverhead,MT,433.6,
2009,Valley,MT,434.7,
2009,Garfield,MT,435.3,
2009,Custer,MT,435.4,
2009,Jefferson,MT,439.7,
2009,Lincoln,MT,442.1,
2009,Sanders,MT,443,
2009,Rosebud,MT,452.3,
2009,McCone,MT,469.1,
2009,Sheridan,MT,470.6,
2009,Deer Lodge,MT,495.6,
2009,Musselshell,MT,497.1,
2009,Silver Bow,MT,552.6,
2009,Roosevelt,MT,614.3,
2009,Orange,NC,352.6,
2009,Moore,NC,358.5,
2009,Mecklenburg,NC,368.5,
2009,Wake,NC,368.7,
2009,Durham,NC,382.4,
2009,Chatham,NC,390,
2009,Forsyth,NC,394.6,
2009,Henderson,NC,395.2,
2009,Pender,NC,400.4,
2009,Buncombe,NC,404.4,
2009,Montgomery,NC,405.4,
2009,Guilford,NC,406.8,
2009,Davie,NC,407.9,
2009,Transylvania,NC,409.1,
2009,Jackson,NC,410.4,
2009,Polk,NC,419.2,
2009,Franklin,NC,419.7,
2009,New Hanover,NC,422.1,
2009,Clay,NC,427.2,
2009,Union,NC,428.4,
2009,Granville,NC,428.8,
2009,Watauga,NC,432,
2009,Onslow,NC,432.1,
2009,Ashe,NC,433.6,
2009,Macon,NC,434.5,
2009,Warren,NC,434.6,
2009,Brunswick,NC,436.6,
2009,Wilkes,NC,442,
2009,Alamance,NC,447.8,
2009,Randolph,NC,451.5,
2009,Cabarrus,NC,455.4,
2009,Alleghany,NC,456.3,
2009,Currituck,NC,457.1,
2009,Northampton,NC,460.1,
2009,Craven,NC,461.3,
2009,Haywood,NC,463.7,
2009,Yancey,NC,464.1,
2009,Cherokee,NC,465.9,
2009,Pamlico,NC,466.3,
2009,Duplin,NC,466.9,
2009,Chowan,NC,467.3,
2009,Carteret,NC,470,
2009,Pitt,NC,472.7,
2009,Caswell,NC,473,
2009,Yadkin,NC,473.9,
2009,Dare,NC,474.2,
2009,Graham,NC,476.3,
2009,Alexander,NC,476.6,
2009,Camden,NC,477.3,
2009,Catawba,NC,479.8,
2009,Surry,NC,481.7,
2009,Stokes,NC,487.5,
2009,Wayne,NC,488.5,
2009,Pasquotank,NC,489.5,
2009,Avery,NC,492.4,
2009,Madison,NC,492.8,
2009,Perquimans,NC,493.3,
2009,McDowell,NC,493.5,
2009,Wilson,NC,495.2,
2009,Sampson,NC,498.3,
2009,Vance,NC,498.7,
2009,Burke,NC,500.6,
2009,Hertford,NC,501.6,
2009,Person,NC,504,
2009,Lee,NC,504.2,
2009,Nash,NC,506.2,
2009,Harnett,NC,508.4,
2009,Iredell,NC,511.5,
2009,Gates,NC,512,
2009,Rowan,NC,512.6,
2009,Davidson,NC,520.4,
2009,Rockingham,NC,521.8,
2009,Caldwell,NC,522.5,
2009,Cumberland,NC,526.1,
2009,Gaston,NC,528.6,
2009,Stanly,NC,530.1,
2009,Mitchell,NC,533.5,
2009,Hoke,NC,537,
2009,Bertie,NC,543.3,
2009,Robeson,NC,546.7,
2009,Beaufort,NC,551.3,
2009,Johnston,NC,553.8,
2009,Lincoln,NC,555.1,
2009,Greene,NC,557.2,
2009,Hyde,NC,559.1,
2009,Cleveland,NC,560,
2009,Halifax,NC,572.4,
2009,Jones,NC,581.8,
2009,Anson,NC,583.3,
2009,Rutherford,NC,587.5,
2009,Scotland,NC,590,
2009,Edgecombe,NC,594.2,
2009,Bladen,NC,594.8,
2009,Lenoir,NC,598.4,
2009,Columbus,NC,603.5,
2009,Swain,NC,629.5,
2009,Richmond,NC,663.7,
2009,Tyrrell,NC,669.5,
2009,Washington,NC,685.8,
2009,Martin,NC,713.4,
2009,Adams,ND,343.6,
2009,Golden Valley,ND,347.5,
2009,Hettinger,ND,351.8,
2009,Slope,ND,356,
2009,Oliver,ND,368.4,
2009,Grant,ND,368.5,
2009,Burleigh,ND,369.4,
2009,Stark,ND,371.7,
2009,Morton,ND,373.4,
2009,Cass,ND,374.5,
2009,Mercer,ND,375.4,
2009,Sheridan,ND,376.5,
2009,Barnes,ND,379.2,
2009,Ransom,ND,381.9,
2009,Steele,ND,382.3,
2009,Kidder,ND,385,
2009,McLean,ND,388.3,
2009,Traill,ND,388.5,
2009,Griggs,ND,389.6,
2009,Pembina,ND,390.2,
2009,Cavalier,ND,391.6,
2009,Divide,ND,397.1,
2009,McHenry,ND,403.5,
2009,Stutsman,ND,405.9,
2009,Williams,ND,406.1,
2009,Eddy,ND,406.1,
2009,Foster,ND,409.6,
2009,Renville,ND,409.7,
2009,Dickey,ND,413.4,
2009,Dunn,ND,414,
2009,LaMoure,ND,414,
2009,Ward,ND,419.2,
2009,Richland,ND,420.7,
2009,Logan,ND,421,
2009,Grand Forks,ND,421.5,
2009,Bottineau,ND,422.2,
2009,Emmons,ND,423.1,
2009,Burke,ND,423.5,
2009,Billings,ND,429.1,
2009,Sargent,ND,434.7,
2009,Mountrail,ND,437.1,
2009,Walsh,ND,443.6,
2009,McIntosh,ND,450.3,
2009,Sioux,ND,451.6,
2009,Rolette,ND,454.1,
2009,Pierce,ND,464.8,
2009,Towner,ND,466.5,
2009,Wells,ND,470.1,
2009,Bowman,ND,476.4,
2009,McKenzie,ND,513.6,
2009,Nelson,ND,543.9,
2009,Ramsey,ND,602.6,
2009,Benson,ND,621.1,
2009,Hitchcock,NE,323.6,
2009,Brown,NE,331.4,
2009,Dundy,NE,340.9,
2009,Colfax,NE,341.2,
2009,Lancaster,NE,343,
2009,Johnson,NE,347.8,
2009,Hall,NE,350.5,
2009,Otoe,NE,352.6,
2009,Chase,NE,357.3,
2009,Cherry,NE,365.6,
2009,Red Willow,NE,366.5,
2009,Gosper,NE,368.9,
2009,Gage,NE,371.1,
2009,Cheyenne,NE,371.2,
2009,Stanton,NE,373.4,
2009,Saunders,NE,374.3,
2009,Frontier,NE,378.2,
2009,Howard,NE,378.2,
2009,Kimball,NE,378.3,
2009,Dodge,NE,384.2,
2009,Sarpy,NE,393.6,
2009,Deuel,NE,396.3,
2009,Nemaha,NE,397.2,
2009,Merrick,NE,397.3,
2009,Cass,NE,398.1,
2009,Hayes,NE,398.3,
2009,Cuming,NE,400.6,
2009,Thomas,NE,401.9,
2009,Wayne,NE,402.5,
2009,Phelps,NE,402.8,
2009,Hamilton,NE,403.2,
2009,Pawnee,NE,404,
2009,Washington,NE,408.4,
2009,Saline,NE,408.9,
2009,Butler,NE,411.3,
2009,Douglas,NE,412.4,
2009,Dawson,NE,412.5,
2009,Seward,NE,414.9,
2009,Hooker,NE,415.6,
2009,Greeley,NE,418.7,
2009,Pierce,NE,419.6,
2009,Holt,NE,420.2,
2009,Knox,NE,420.5,
2009,Dakota,NE,420.8,
2009,Wheeler,NE,421.3,
2009,Morrill,NE,421.9,
2009,Nance,NE,421.9,
2009,Clay,NE,422.1,
2009,Buffalo,NE,423.1,
2009,Keya Paha,NE,423.8,
2009,Rock,NE,425.1,
2009,Sheridan,NE,426.1,
2009,Platte,NE,427.5,
2009,Cedar,NE,427.7,
2009,Banner,NE,428,
2009,Dixon,NE,428.6,
2009,Burt,NE,429.2,
2009,Perkins,NE,429.5,
2009,Boone,NE,429.5,
2009,Jefferson,NE,431.6,
2009,Richardson,NE,434.3,
2009,Sioux,NE,434.3,
2009,Arthur,NE,434.4,
2009,Sherman,NE,434.8,
2009,Box Butte,NE,435.6,
2009,Madison,NE,436,
2009,Garden,NE,436.1,
2009,Polk,NE,436.6,
2009,Dawes,NE,436.7,
2009,Antelope,NE,438.9,
2009,Keith,NE,443.2,
2009,McPherson,NE,443.6,
2009,Custer,NE,444.6,
2009,Fillmore,NE,444.6,
2009,York,NE,445.6,
2009,Thayer,NE,446.5,
2009,Lincoln,NE,449.2,
2009,Kearney,NE,452.8,
2009,Scotts Bluff,NE,453.8,
2009,Thurston,NE,454.7,
2009,Webster,NE,454.9,
2009,Blaine,NE,455.4,
2009,Loup,NE,460.2,
2009,Nuckolls,NE,460.6,
2009,Boyd,NE,467.3,
2009,Adams,NE,467.5,
2009,Garfield,NE,470,
2009,Valley,NE,472.8,
2009,Furnas,NE,473.7,
2009,Franklin,NE,474.8,
2009,Logan,NE,475.1,
2009,Harlan,NE,496.5,
2009,Grant,NE,547.1,
2009,Carroll,NH,334.7,
2009,Strafford,NH,370.7,
2009,Hillsborough,NH,374.6,
2009,Rockingham,NH,380.9,
2009,Sullivan,NH,383,
2009,Grafton,NH,383.3,
2009,Cheshire,NH,387.3,
2009,Merrimack,NH,395,
2009,Belknap,NH,435.8,
2009,Coos,NH,454,
2009,Hunterdon,NJ,351.2,
2009,Bergen,NJ,371.2,
2009,Somerset,NJ,376.9,
2009,Morris,NJ,386.3,
2009,Monmouth,NJ,413.3,
2009,Middlesex,NJ,414.6,
2009,Mercer,NJ,420.6,
2009,Union,NJ,426.7,
2009,Burlington,NJ,438.2,
2009,Warren,NJ,449.3,
2009,Passaic,NJ,450.7,
2009,Sussex,NJ,451.9,
2009,Hudson,NJ,467.5,
2009,Gloucester,NJ,470.4,
2009,Essex,NJ,483.1,
2009,Ocean,NJ,483.6,
2009,Camden,NJ,484.9,
2009,Salem,NJ,491.1,
2009,Atlantic,NJ,495.1,
2009,Cape May,NJ,509.5,
2009,Cumberland,NJ,540.7,
2009,Taos,NM,251.7,
2009,Los Alamos,NM,256.6,
2009,Santa Fe,NM,294.4,
2009,Mora,NM,326.6,
2009,Catron,NM,338.5,
2009,San Juan,NM,344.1,
2009,McKinley,NM,349.4,
2009,Grant,NM,366.5,
2009,Dona Ana,NM,368.5,
2009,Sandoval,NM,368.5,
2009,Lincoln,NM,373.4,
2009,Rio Arriba,NM,375.7,
2009,Torrance,NM,376.6,
2009,Cibola,NM,384.4,
2009,Bernalillo,NM,386.8,
2009,San Miguel,NM,388.1,
2009,Valencia,NM,390.4,
2009,Guadalupe,NM,403.9,
2009,Harding,NM,417.4,
2009,Colfax,NM,424.2,
2009,Hidalgo,NM,428,
2009,Socorro,NM,436.8,
2009,De Baca,NM,440.1,
2009,Otero,NM,440.6,
2009,Chaves,NM,461.2,
2009,Quay,NM,463.7,
2009,Eddy,NM,473.1,
2009,Union,NM,474.1,
2009,Roosevelt,NM,486.2,
2009,Curry,NM,486.6,
2009,Lea,NM,497.5,
2009,Sierra,NM,512.3,
2009,Luna,NM,519.1,
2009,Douglas,NV,368.2,
2009,Lincoln,NV,427.3,
2009,Elko,NV,452.4,
2009,Clark,NV,461.6,
2009,Lander,NV,481.2,
2009,Carson City,NV,491.1,
2009,Churchill,NV,494.3,
2009,Lyon,NV,506.3,
2009,White Pine,NV,507.4,
2009,Humboldt,NV,519.9,
2009,Storey,NV,525.7,
2009,Pershing,NV,528.5,
2009,Washoe,NV,535.3,
2009,Eureka,NV,559,
2009,Esmeralda,NV,559.3,
2009,Nye,NV,606.7,
2009,Mineral,NV,738.1,
2009,Westchester,NY,384.2,
2009,Essex,NY,392.9,
2009,Onondaga,NY,399,
2009,New York,NY,401.8,
2009,Monroe,NY,403.6,
2009,Tompkins,NY,405.1,
2009,Seneca,NY,412.5,
2009,Wayne,NY,413.8,
2009,Clinton,NY,415.3,
2009,Cortland,NY,415.3,
2009,Tioga,NY,416.4,
2009,Madison,NY,418.7,
2009,Livingston,NY,420.1,
2009,Ontario,NY,425.1,
2009,Warren,NY,425.8,
2009,Cayuga,NY,429.2,
2009,Ulster,NY,435.7,
2009,Saratoga,NY,435.8,
2009,Yates,NY,437,
2009,Rockland,NY,439.9,
2009,Washington,NY,442.5,
2009,Dutchess,NY,443.7,
2009,Schoharie,NY,447.5,
2009,Orange,NY,448,
2009,Schenectady,NY,452.6,
2009,Albany,NY,454.5,
2009,Putnam,NY,460.1,
2009,Suffolk,NY,462.5,
2009,Otsego,NY,466.4,
2009,Hamilton,NY,466.5,
2009,Chemung,NY,471.1,
2009,Steuben,NY,473.2,
2009,Genesee,NY,484.6,
2009,Wyoming,NY,487.7,
2009,Columbia,NY,489.3,
2009,Queens,NY,490.5,
2009,Schuyler,NY,490.7,
2009,Nassau,NY,491.7,
2009,Oneida,NY,493.4,
2009,Lewis,NY,493.7,
2009,Erie,NY,494,
2009,Allegany,NY,494.3,
2009,Greene,NY,496.7,
2009,Broome,NY,500,
2009,Oswego,NY,507.4,
2009,Herkimer,NY,511.4,
2009,Fulton,NY,513.1,
2009,Chautauqua,NY,517.3,
2009,Montgomery,NY,524.1,
2009,Sullivan,NY,527.8,
2009,St. Lawrence,NY,528.5,
2009,Bronx,NY,535.7,
2009,Kings,NY,536.2,
2009,Rensselaer,NY,536.2,
2009,Franklin,NY,551.3,
2009,Delaware,NY,556.6,
2009,Orleans,NY,561.4,
2009,Niagara,NY,575.3,
2009,Jefferson,NY,591.4,
2009,Richmond,NY,607.6,
2009,Chenango,NY,642.3,
2009,Cattaraugus,NY,654.9,
2009,Delaware,OH,395,
2009,Geauga,OH,397.2,
2009,Union,OH,409.2,
2009,Clermont,OH,432.6,
2009,Greene,OH,432.7,
2009,Williams,OH,434.6,
2009,Medina,OH,435,
2009,Defiance,OH,443.4,
2009,Paulding,OH,444,
2009,Warren,OH,445.5,
2009,Brown,OH,445.6,
2009,Stark,OH,445.8,
2009,Montgomery,OH,445.9,
2009,Licking,OH,449.8,
2009,Noble,OH,450.6,
2009,Butler,OH,451.8,
2009,Morrow,OH,452.9,
2009,Lorain,OH,453.4,
2009,Erie,OH,454.1,
2009,Miami,OH,454.3,
2009,Wayne,OH,454.7,
2009,Hamilton,OH,459.3,
2009,Fairfield,OH,459.9,
2009,Summit,OH,461.4,
2009,Lake,OH,465,
2009,Washington,OH,465.1,
2009,Van Wert,OH,467.6,
2009,Wyandot,OH,468,
2009,Franklin,OH,468.9,
2009,Sandusky,OH,471.1,
2009,Coshocton,OH,472.7,
2009,Holmes,OH,474.2,
2009,Morgan,OH,475.6,
2009,Putnam,OH,477.7,
2009,Henry,OH,481,
2009,Huron,OH,482.7,
2009,Crawford,OH,482.9,
2009,Portage,OH,483.5,
2009,Richland,OH,487,
2009,Ashland,OH,488.5,
2009,Shelby,OH,489.6,
2009,Auglaize,OH,492.1,
2009,Ottawa,OH,492.5,
2009,Clinton,OH,496.7,
2009,Darke,OH,497,
2009,Fulton,OH,497.1,
2009,Columbiana,OH,498.3,
2009,Carroll,OH,504.2,
2009,Knox,OH,506.2,
2009,Allen,OH,506.2,
2009,Pickaway,OH,507.1,
2009,Hancock,OH,507.2,
2009,Cuyahoga,OH,507.9,
2009,Hocking,OH,509.7,
2009,Marion,OH,509.7,
2009,Tuscarawas,OH,511.7,
2009,Seneca,OH,512.3,
2009,Madison,OH,513.5,
2009,Logan,OH,514.8,
2009,Champaign,OH,519.6,
2009,Muskingum,OH,520.9,
2009,Wood,OH,523.2,
2009,Mercer,OH,527.7,
2009,Mahoning,OH,528.5,
2009,Pike,OH,532,
2009,Trumbull,OH,532.4,
2009,Ashtabula,OH,534.7,
2009,Clark,OH,538.2,
2009,Adams,OH,542.3,
2009,Perry,OH,553,
2009,Lucas,OH,554.7,
2009,Preble,OH,555,
2009,Highland,OH,557.9,
2009,Athens,OH,561.9,
2009,Ross,OH,567,
2009,Vinton,OH,568.7,
2009,Guernsey,OH,569.3,
2009,Lawrence,OH,573.9,
2009,Monroe,OH,579.2,
2009,Gallia,OH,594.9,
2009,Meigs,OH,613.7,
2009,Belmont,OH,613.9,
2009,Harrison,OH,619.5,
2009,Jackson,OH,626.3,
2009,Scioto,OH,626.9,
2009,Hardin,OH,652.6,
2009,Jefferson,OH,660.1,
2009,Fayette,OH,662.2,
2009,Roger Mills,OK,479.5,
2009,Cimarron,OK,487,
2009,Cleveland,OK,495.1,
2009,Beaver,OK,504.8,
2009,Canadian,OK,506.8,
2009,Texas,OK,516.2,
2009,Payne,OK,516.6,
2009,Tillman,OK,518.8,
2009,Rogers,OK,521.7,
2009,Logan,OK,525.2,
2009,Kingfisher,OK,535.4,
2009,Grant,OK,536.9,
2009,Custer,OK,537.4,
2009,Noble,OK,540.4,
2009,Garfield,OK,540.5,
2009,Oklahoma,OK,540.6,
2009,Blaine,OK,544.9,
2009,Alfalfa,OK,546.6,
2009,Major,OK,547.8,
2009,Washington,OK,549.2,
2009,Kay,OK,552.9,
2009,Grady,OK,554.7,
2009,Wagoner,OK,555.5,
2009,Jackson,OK,557.5,
2009,Osage,OK,559.6,
2009,Bryan,OK,559.9,
2009,Tulsa,OK,560.8,
2009,Lincoln,OK,566.3,
2009,Marshall,OK,567.3,
2009,Delaware,OK,573.5,
2009,Washita,OK,573.6,
2009,Harmon,OK,574.8,
2009,Pawnee,OK,576.9,
2009,Ellis,OK,578.1,
2009,Comanche,OK,579.4,
2009,Nowata,OK,582.2,
2009,Caddo,OK,585.4,
2009,Pontotoc,OK,586.3,
2009,Pottawatomie,OK,598.2,
2009,Cherokee,OK,599.2,
2009,Creek,OK,600.5,
2009,Latimer,OK,605,
2009,Adair,OK,608.8,
2009,Cotton,OK,611.1,
2009,Harper,OK,622.7,
2009,Le Flore,OK,625,
2009,Atoka,OK,625.1,
2009,Woods,OK,626.1,
2009,McClain,OK,627,
2009,Ottawa,OK,627.7,
2009,Love,OK,628.8,
2009,Okmulgee,OK,631.8,
2009,Stephens,OK,633.6,
2009,Kiowa,OK,635.9,
2009,Greer,OK,636.4,
2009,Dewey,OK,640.6,
2009,McCurtain,OK,645.5,
2009,Johnston,OK,648.3,
2009,Mayes,OK,654.1,
2009,Woodward,OK,654.5,
2009,Haskell,OK,656.4,
2009,Jefferson,OK,656.9,
2009,Muskogee,OK,658.1,
2009,Sequoyah,OK,659.1,
2009,Garvin,OK,660.6,
2009,Pittsburg,OK,663.1,
2009,Beckham,OK,667.9,
2009,Pushmataha,OK,674.3,
2009,McIntosh,OK,674.9,
2009,Okfuskee,OK,675.2,
2009,Carter,OK,676.4,
2009,Murray,OK,676.7,
2009,Choctaw,OK,681.8,
2009,Seminole,OK,690.6,
2009,Craig,OK,705.3,
2009,Hughes,OK,722.1,
2009,Coal,OK,796.8,
